site,block,id.plot,species,seedlings_survival,transmitted_light,ground_vegetation_treatment,dds,year
LA,4,LA4V,Pinus.uncinata,1,50.9675,V,941.4343003,2009
LA,4,LA4V,Abies.alba,1,50.9675,V,941.4343003,2009
LA,4,LA4V,Quercus.petraea,1,50.9675,V,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,0,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Larix.decidua,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,0,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,0,92.235,NV,941.4343003,2009
LA,5,LA5NV,Pinus.uncinata,0,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Pinus.uncinata,0,92.235,NV,941.4343003,2009
LA,5,LA5NV,Larix.decidua,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Pinus.uncinata,0,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Pinus.uncinata,0,92.235,NV,941.4343003,2009
LA,5,LA5NV,Quercus.petraea,1,92.235,NV,941.4343003,2009
LA,5,LA5NV,Abies.alba,1,92.235,NV,941.4343003,2009
LA,5,LA5V,Abies.alba,0,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Pinus.uncinata,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Larix.decidua,0,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Larix.decidua,0,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Pinus.uncinata,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Abies.alba,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Quercus.petraea,1,94.7925,V,941.4343003,2009
LA,5,LA5V,Pinus.uncinata,1,94.7925,V,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Pinus.uncinata,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Larix.decidua,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,0,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,0,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Quercus.petraea,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Quercus.petraea,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Pinus.uncinata,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,0,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,1,15.12,NV,941.4343003,2009
LA,6,LA6NV,Pinus.uncinata,0,15.12,NV,941.4343003,2009
LA,6,LA6NV,Abies.alba,0,15.12,NV,941.4343003,2009
LA,6,LA6V,Larix.decidua,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Fagus.sylvatica,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Larix.decidua,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,0,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Abies.alba,1,16.7275,V,941.4343003,2009
LA,6,LA6V,Pinus.uncinata,1,16.7275,V,941.4343003,2009
VP,1,VP1NV,Abies.alba,0,10.4325,NV,867.865448,2009
VP,1,VP1NV,Larix.decidua,0,10.4325,NV,867.865448,2009
VP,1,VP1V,Larix.decidua,0,10.14,V,867.865448,2009
VP,1,VP1V,Abies.alba,0,10.14,V,867.865448,2009
VP,1,VP1V,Abies.alba,0,10.14,V,867.865448,2009
VP,2,VP2NV,Larix.decidua,0,8.6425,NV,867.865448,2009
VP,2,VP2NV,Larix.decidua,0,8.6425,NV,867.865448,2009
VP,2,VP2NV,Larix.decidua,0,8.6425,NV,867.865448,2009
VP,2,VP2NV,Pinus.uncinata,0,8.6425,NV,867.865448,2009
VP,2,VP2NV,Abies.alba,0,8.6425,NV,867.865448,2009
VP,2,VP2NV,Pinus.uncinata,0,8.6425,NV,867.865448,2009
VP,2,VP2V,Quercus.petraea,1,12.0725,V,867.865448,2009
VP,2,VP2V,Quercus.petraea,1,12.0725,V,867.865448,2009
VP,2,VP2V,Pinus.uncinata,0,12.0725,V,867.865448,2009
VP,3,VP3NV,Larix.decidua,0,17.0075,NV,867.865448,2009
VP,3,VP3NV,Abies.alba,0,17.0075,NV,867.865448,2009
VP,3,VP3NV,Pinus.uncinata,0,17.0075,NV,867.865448,2009
VP,3,VP3NV,Pinus.uncinata,0,17.0075,NV,867.865448,2009
VP,3,VP3NV,Abies.alba,1,17.0075,NV,867.865448,2009
VP,3,VP3NV,Abies.alba,0,17.0075,NV,867.865448,2009
VP,3,VP3NV,Pinus.uncinata,0,17.0075,NV,867.865448,2009
VP,3,VP3NV,Abies.alba,0,17.0075,NV,867.865448,2009
VP,3,VP3V,Abies.alba,0,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,0,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,0,10.9275,V,867.865448,2009
VP,3,VP3V,Larix.decidua,0,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,0,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,0,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,1,10.9275,V,867.865448,2009
VP,3,VP3V,Pinus.uncinata,0,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,1,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,0,10.9275,V,867.865448,2009
VP,3,VP3V,Abies.alba,0,10.9275,V,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Quercus.petraea,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Abies.alba,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Larix.decidua,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Quercus.petraea,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Abies.alba,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Larix.decidua,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Abies.alba,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Larix.decidua,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Abies.alba,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Quercus.petraea,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,1,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Abies.alba,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Pinus.uncinata,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Abies.alba,0,64.055,NV,867.865448,2009
VP,4,VP4NV,Abies.alba,0,64.055,NV,867.865448,2009
VP,4,VP4V,Abies.alba,0,60.9425,V,867.865448,2009
VP,4,VP4V,Abies.alba,0,60.9425,V,867.865448,2009
VP,4,VP4V,Abies.alba,0,60.9425,V,867.865448,2009
VP,4,VP4V,Abies.alba,0,60.9425,V,867.865448,2009
VP,4,VP4V,Abies.alba,0,60.9425,V,867.865448,2009
VP,4,VP4V,Abies.alba,0,60.9425,V,867.865448,2009
VP,4,VP4V,Quercus.petraea,1,60.9425,V,867.865448,2009
VP,4,VP4V,Abies.alba,0,60.9425,V,867.865448,2009
VP,4,VP4V,Fagus.sylvatica,0,60.9425,V,867.865448,2009
VP,4,VP4V,Quercus.petraea,1,60.9425,V,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Fagus.sylvatica,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Quercus.petraea,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Fagus.sylvatica,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Fagus.sylvatica,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Quercus.petraea,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Fagus.sylvatica,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Quercus.petraea,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Fagus.sylvatica,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Quercus.petraea,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Quercus.petraea,1,73.765,NV,867.865448,2009
VP,5,VP5NV,Abies.alba,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Pinus.uncinata,0,73.765,NV,867.865448,2009
VP,5,VP5NV,Fagus.sylvatica,0,73.765,NV,867.865448,2009
VP,5,VP5V,Pinus.uncinata,0,70.645,V,867.865448,2009
VP,5,VP5V,Pinus.uncinata,0,70.645,V,867.865448,2009
VP,5,VP5V,Pinus.uncinata,0,70.645,V,867.865448,2009
VP,5,VP5V,Quercus.petraea,1,70.645,V,867.865448,2009
VP,6,VP6NV,Abies.alba,0,13.86,NV,867.865448,2009
VP,6,VP6NV,Abies.alba,0,13.86,NV,867.865448,2009
VP,6,VP6NV,Abies.alba,0,13.86,NV,867.865448,2009
VP,6,VP6V,Abies.alba,0,17.2075,V,867.865448,2009
VP,6,VP6V,Abies.alba,0,17.2075,V,867.865448,2009
VP,6,VP6V,Pinus.uncinata,0,17.2075,V,867.865448,2009
VI,1,VI1NV,Fagus.sylvatica,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Abies.alba,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1285.326361,2009
VI,1,VI1NV,Larix.decidua,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Abies.alba,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1285.326361,2009
VI,1,VI1NV,Abies.alba,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Abies.alba,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1285.326361,2009
VI,1,VI1NV,Pinus.uncinata,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Abies.alba,0,81.34,NV,1285.326361,2009
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1285.326361,2009
VI,1,VI1NV,Pinus.uncinata,1,81.34,NV,1285.326361,2009
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1285.326361,2009
VI,1,VI1NV,Quercus.petraea,1,81.34,NV,1285.326361,2009
VI,1,VI1V,Quercus.petraea,1,77.2,V,1285.326361,2009
VI,1,VI1V,Quercus.petraea,1,77.2,V,1285.326361,2009
VI,1,VI1V,Larix.decidua,0,77.2,V,1285.326361,2009
VI,1,VI1V,Quercus.petraea,1,77.2,V,1285.326361,2009
VI,1,VI1V,Quercus.petraea,1,77.2,V,1285.326361,2009
VI,1,VI1V,Abies.alba,0,77.2,V,1285.326361,2009
VI,1,VI1V,Abies.alba,0,77.2,V,1285.326361,2009
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1285.326361,2009
VI,2,VI2NV,Larix.decidua,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Abies.alba,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,1,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1285.326361,2009
VI,2,VI2NV,Abies.alba,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Abies.alba,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Larix.decidua,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Quercus.petraea,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,1,76.93,NV,1285.326361,2009
VI,2,VI2NV,Pinus.uncinata,0,76.93,NV,1285.326361,2009
VI,2,VI2NV,Fagus.sylvatica,1,76.93,NV,1285.326361,2009
VI,2,VI2NV,Quercus.petraea,1,76.93,NV,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,1,72.0575,V,1285.326361,2009
VI,2,VI2V,Larix.decidua,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Abies.alba,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Larix.decidua,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Larix.decidua,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Larix.decidua,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Quercus.petraea,1,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,1,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,2,VI2V,Pinus.uncinata,0,72.0575,V,1285.326361,2009
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Larix.decidua,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Larix.decidua,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Abies.alba,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Quercus.petraea,1,12.34,NV,1285.326361,2009
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Larix.decidua,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Abies.alba,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Abies.alba,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Fagus.sylvatica,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Abies.alba,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Abies.alba,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Pinus.uncinata,0,12.34,NV,1285.326361,2009
VI,3,VI3NV,Abies.alba,1,12.34,NV,1285.326361,2009
VI,3,VI3V,Larix.decidua,0,14.97,V,1285.326361,2009
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1285.326361,2009
VI,3,VI3V,Larix.decidua,0,14.97,V,1285.326361,2009
VI,3,VI3V,Fagus.sylvatica,0,14.97,V,1285.326361,2009
VI,3,VI3V,Abies.alba,0,14.97,V,1285.326361,2009
VI,3,VI3V,Quercus.petraea,1,14.97,V,1285.326361,2009
VI,3,VI3V,Fagus.sylvatica,0,14.97,V,1285.326361,2009
VI,3,VI3V,Abies.alba,0,14.97,V,1285.326361,2009
VI,3,VI3V,Quercus.petraea,1,14.97,V,1285.326361,2009
VI,3,VI3V,Fagus.sylvatica,0,14.97,V,1285.326361,2009
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1285.326361,2009
VI,3,VI3V,Abies.alba,0,14.97,V,1285.326361,2009
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1285.326361,2009
VI,3,VI3V,Abies.alba,0,14.97,V,1285.326361,2009
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1285.326361,2009
VI,3,VI3V,Abies.alba,0,14.97,V,1285.326361,2009
VI,3,VI3V,Quercus.petraea,1,14.97,V,1285.326361,2009
VI,3,VI3V,Quercus.petraea,0,14.97,V,1285.326361,2009
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1285.326361,2009
VI,3,VI3V,Pinus.uncinata,0,14.97,V,1285.326361,2009
VI,4,VI4NV,Fagus.sylvatica,0,17.3775,NV,1285.326361,2009
VI,4,VI4V,Abies.alba,0,9.635,V,1285.326361,2009
VI,4,VI4V,Quercus.petraea,1,9.635,V,1285.326361,2009
VI,4,VI4V,Quercus.petraea,1,9.635,V,1285.326361,2009
VI,4,VI4V,Pinus.uncinata,0,9.635,V,1285.326361,2009
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Larix.decidua,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Larix.decidua,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,0,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Pinus.uncinata,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Abies.alba,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Fagus.sylvatica,1,97.2425,NV,1012.760009,2009
VH,1,VH1NV,Quercus.petraea,1,97.2425,NV,1012.760009,2009
VH,1,VH1V,Abies.alba,1,98.0075,V,1012.760009,2009
VH,1,VH1V,Pinus.uncinata,0,98.0075,V,1012.760009,2009
VH,2,VH2NV,Fagus.sylvatica,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Larix.decidua,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Larix.decidua,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Abies.alba,1,18.43,NV,1012.760009,2009
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Pinus.uncinata,1,18.43,NV,1012.760009,2009
VH,2,VH2NV,Abies.alba,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Larix.decidua,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Abies.alba,1,18.43,NV,1012.760009,2009
VH,2,VH2NV,Larix.decidua,1,18.43,NV,1012.760009,2009
VH,2,VH2NV,Abies.alba,1,18.43,NV,1012.760009,2009
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Pinus.uncinata,0,18.43,NV,1012.760009,2009
VH,2,VH2NV,Abies.alba,0,18.43,NV,1012.760009,2009
